stock_code,year,industry_code,digital,capital,tfp_lp,op_efficiency,roa,rndr,iapply,tat,mer,size,top1,growth,slack,lev,tier1,state_owned
100,2012,C39,1.253384138,0,10.44430637,0.06849997057525525,0.01596,0.006615244,7.463936604,0.90334,0.055275,25.06550581,9.8,0.119537,1.131127,0.74628,0,0
100,2013,C39,0.990338014,0,10.66290855,0.08068439197813382,0.036945,,7.344719054,1.081246,0.058562,25.09160821,9.74,0.099571,1.290125,0.744391,0,0
100,2014,C39,3.9231071010000003,0,10.82700729,0.08815853465346535,0.045574,0.035915354,7.70616297,1.181916,0.060269,25.17153378,8.79,0.251808,1.156411,0.710795,0,0
100,2015,C39,3.788404956,1,10.89311028,0.08271299047619052,0.028903,0.036805985,8.187021067,1.022124,0.064955,25.35133047,7.18,0.110913,0.995864,0.663286,0,0
100,2016,C39,1.824972136,1,10.70501518,0.07454494339622642,0.014528,0.032954656,8.457867725,0.822533,0.07976,25.58652812,7.19,-0.01942,1.128233,0.689087,0,0
100,2017,C39,7.796165704,1,10.79104614,0.12343833035714291,0.022114,0.030713914,8.545974993,0.72587,0.084749,25.75836858,7.84,-0.022556,1.108628,0.662227,0,0
100,2018,C39,3.121461579,1,10.79032707,0.10183530973451327,0.021089,0.032124581,8.379997952,0.642161,0.037929,25.8967508,7.82,0.047438,1.018677,0.684216,0,0
100,2019,C39,1.17023393,1,10.38560486,0.07658139156313404,0.022189,0.030560102,8.180600948,0.419079,0.02529,25.90955839,9.03,0.071785,1.118393,0.612465,0,0
100,2020,C39,1.010899879,1,10.28357315,0.12452382544086937,0.01964,0.030955978,8.271036866,0.362752,0.030914,26.07690713,8.26,0.443339,0.924974,0.650817,0,0
153,2012,C27,0.0,0,8.026610374,0.09979599635680947,0.012473,0.016052887,3.33220451,1.197497,0.072699,21.05069396,14.75,-0.196956,1.01607,0.465688,0,0
153,2013,C27,0.0,0,7.90355587,0.11975564817268902,0.013724,0.016894604,3.091042453,0.891676,0.08084,21.263119,7.64,0.100202,1.406668,0.467801,0,0
153,2014,C27,0.0,0,8.024611473,0.12996993723318073,0.018376,0.014032006,3.295836866,0.805463,0.085871,21.48773175,11.48,0.03619,1.009927,0.487414,0,0
153,2015,C27,0.0,0,7.94460392,0.13709235241673845,0.01365,0.015117372,2.944438979,0.684287,0.092661,21.5436652,11.48,-0.049731,0.965557,0.486291,0,0
153,2016,C27,0.0,0,8.11738205,0.13560026444745577,0.018355,0.014682788,2.63905733,0.848136,0.079237,21.60366671,11.48,0.486513,0.943412,0.537108,0,0
153,2017,C27,0.0,0,8.369925499,0.12633419294092274,0.023611,0.024066915,2.708050201,0.980624,0.069159,21.68988633,11.3,0.246285,1.004244,0.559038,0,0
153,2018,C27,0.0,0,8.536130905,0.12144074099000313,0.020182,0.030438258,,1.043471,0.046252,21.78378032,11.3,0.034883,0.968408,0.570549,0,0
153,2019,C27,0.0,0,8.625808716,0.11620425226886855,0.022646,0.026935904,1.945910149,0.986071,0.045244,21.912269,11.48,0.042536,0.85477,0.627174,0,0
153,2020,C27,0.0,0,8.670734406,0.11174752732977367,0.028078,0.02573071,3.044522438,0.923086,0.041063,22.00361925,11.48,0.054685,0.841714,0.601789,0,0
153,2021,C27,0.0,0,8.712165833,0.11438615597637247,0.028684,0.025268519,2.079441542,0.939725,0.042242,22.03867327,11.48,0.006766,0.882502,0.591833,0,0
157,2012,C35,0.544553557,0,10.59239769,0.252738179661531,0.084619,0.021409446,6.487684018,0.598808,0.040267,25.10876288,18.53,-0.102741,1.928022,0.53707,0,0
157,2013,C35,1.048288668,1,10.34430504,0.1974614751615561,0.044137,0.020409461,6.552507887,0.431813,0.050684,25.21477237,18.53,0.104483,2.105485,0.530345,0,0
157,2014,C35,0.135641959,1,9.943677902,0.16146382385962887,0.006697,0.013139461,6.052089169,0.282072,0.074651,25.24121615,18.53,0.053278,2.932494,0.56006,0,0
157,2015,C35,0.531681576,1,9.660936356,0.14965485693835934,0.000973,0.011231258,5.424950017,0.221391,0.081957,25.26379603,18.08,0.32372,2.471116,0.566712,0,0
157,2016,C35,0.660969112,1,9.664227486,0.11646233263556038,-0.01015,0.009829574,4.753590191,0.218988,0.086602,25.2388616,18.08,0.160939,2.562148,0.576009,0,0
157,2017,C35,0.723846519,1,9.894267082,0.10817072531237093,0.015009,0.010144114,4.941642423,0.270159,0.076001,25.17929829,17.78,0.067551,2.535405,0.540256,0,0
157,2018,C35,1.867012158,1,10.1118536,0.18796854188733358,0.020936,0.012233319,5.537334267,0.324979,0.050852,25.20403833,17.74,0.213236,1.77572,0.585172,0,0
157,2019,C35,1.428291816,1,10.47948456,0.21272954529420252,0.046434,0.022548138,5.641907071,0.466864,0.037398,25.25330658,17.59,0.216959,1.826947,0.570609,0,0
157,2020,C35,2.052861176,1,10.84883308,0.2237815926669654,0.063257,0.033609653,5.955837369,0.625017,0.03003,25.36930426,17.45,0.210035,1.730533,0.588158,0,0
157,2021,C35,2.386397536,1,10.83931637,0.18437839349752005,0.052337,0.035500079,6.22059017,0.563429,0.024929,25.50362008,18.2,0.060565,1.796856,0.522225,0,0
301,2012,C28,0.22413484,1,7.82302475,0.315269327646471,0.044544,,,0.24778,0.088334,21.98532114,36.69,0.26026,1.627512,0.247966,0,0
301,2013,C28,0.407327828,1,7.997481346,0.3997357389905023,0.090166,,,0.283331,0.098997,22.01104966,36.69,-0.155451,2.392875,0.191626,0,0
301,2014,C28,0.183734027,1,7.746984005,0.468145478278297,0.05637,,,0.205258,0.102365,22.06529543,36.69,0.472661,3.302024,0.215455,0,0
301,2015,C28,0.721292556,1,7.593510628,0.48636116467517776,0.037859,,,0.165319,0.109866,22.15769121,37.45,0.253267,2.591302,0.264025,0,0
301,2016,C28,1.419016716,1,7.476098061,0.4185226016006073,0.029632,,,0.169191,0.125508,22.26819987,26.51,0.137181,1.433827,0.302185,0,0
301,2017,C28,1.091802384,1,7.967694759,0.3060563224627111,0.051641,,,0.237027,0.086279,22.2690274,26.51,-0.026996,5.339108,0.186972,0,0
301,2018,C28,0.554197003,1,9.564506531,0.12860126837759256,0.038712,0.039794517,1.609437912,1.403121,0.007563,23.59591014,68.71,-0.609714,1.03994,0.407513,0,0
301,2019,C28,0.478374484,1,9.713971138,0.11142604942439971,0.046006,0.023167677,1.098612289,0.874613,0.010299,24.19946542,68.71,-0.045116,0.78689,0.563384,0,0
301,2020,C28,0.056844666,1,9.599259377,0.05746301404358711,0.004969,0.011810526,3.33220451,0.464951,0.011393,24.61483983,57.26,0.157711,1.107616,0.64172,0,0
301,2021,C28,0.054452885,1,10.16134739,0.16421542504575526,0.038531,0.013273958,4.189654742,0.530658,0.012418,25.40231319,57.25,1.838866,0.628794,0.777216,0,0
333,2014,C38,2.370008619,0,10.91366005,0.14976114492957748,0.096817,0.036825951,7.866338923,1.304266,0.052928,25.4111127,35.49,0.026161,1.100398,0.61983,0,0
333,2015,C38,5.079457224,0,10.95131302,0.14637848550724641,0.105747,0.042247141,8.333270353,1.11138,0.053754,25.54810965,35.07,-0.062305,1.204922,0.565113,0,0
333,2016,C38,5.110678124,0,10.97877598,0.15925502515723267,0.092977,4.04e-05,8.562357743,1.062267,0.060491,25.73204156,34.75,0.098041,1.237306,0.595683,0,0
333,2017,C38,22.555383516,1,11.19687843,0.14216318257261407,0.075013,0.040601129,8.929700114,1.149787,0.061402,26.06729141,33.71,-0.139769,1.323615,0.665768,0,0
333,2018,C38,18.166378974,1,11.26042461,0.15736200384615384,0.082102,0.038337833,8.542275972,1.014696,0.036862,26.26806822,33.2,-0.146115,1.315823,0.649397,0,0
333,2019,C38,26.56487602,0,11.33524799,0.16326895323741009,0.083712,0.034077699,8.232971791,0.983692,0.034259,26.36810578,31.73,-0.146691,1.424719,0.644,0,0
